"order_id","order_date","order_year_month","customer_name","city","state_province","email","order_type","quantity","product_name","product_line","product_price","product_status"
62339,2026-01-18,"2026-01",Jose Thomas,Richardshire,Indiana,jose_thomas@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62335,2026-01-18,"2026-01",Richard Taylor,Edwardsfurt,Kansas,richard_taylor@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62463,2026-01-20,"2026-01",Evan Evans,South Michaelfort,Virginia,evan_evans@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62572,2026-01-22,"2026-01",Katelyn Morris,Nicholasville,North Carolina,katelyn_morris@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
62571,2026-01-22,"2026-01",Warren Hu,South Carol,New Hampshire,warren_hu@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62743,2026-01-25,"2026-01",David Coleman,South Wendyfort,Utah,david_coleman@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62744,2026-01-25,"2026-01",Marcus Williams,Lisamouth,Ohio,marcus_williams@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
62813,2026-01-26,"2026-01",Colleen Ma,Woodsfort,Maryland,colleen_ma@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62870,2026-01-27,"2026-01",Lindsey Chander,East Nancy,Arizona,lindsey_chander@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
62993,2026-01-29,"2026-01",Derrick Navarro,Villegasstad,Ohio,derrick_navarro@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
62994,2026-01-29,"2026-01",Kevin Hall,Shawburgh,New Mexico,kevin_hall@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63001,2026-01-29,"2026-01",Wesley Li,Port Carolside,Oregon,wesley_li@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63054,2026-01-30,"2026-01",Hailey Morgan,Richardsside,New Jersey,hailey_morgan@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63118,2026-01-31,"2026-01",Jessie Xu,Robertchester,Illinois,jessie_xu@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63117,2026-01-31,"2026-01",Tony Natsuhara,Williamsshire,Illinois,tony_natsuhara@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63355,2026-02-01,"2026-02",Michelle Rivera,Johnnyside,Mississippi,michelle_rivera@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63418,2026-02-02,"2026-02",Jonathon Gill,North Bryce,Maryland,jonathon_gill@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63420,2026-02-02,"2026-02",Tabitha Garcia,Alvaradobury,Massachusetts,tabitha_garcia@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63489,2026-02-03,"2026-02",Anna Anderson,New Roberttown,Ohio,anna_anderson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63476,2026-02-03,"2026-02",Gilbert Li,South Luke,California,gilbert_li@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63543,2026-02-04,"2026-02",Brandon Powell,New Marymouth,Washington,brandon_powell@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63747,2026-02-07,"2026-02",Adam Diaz,Armstrongton,Pennsylvania,adam_diaz@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
63748,2026-02-07,"2026-02",Shannon Liu,Holmesside,Utah,shannon_liu@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63816,2026-02-08,"2026-02",Arturo Anand,East Micheleberg,Connecticut,arturo_anand@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63876,2026-02-09,"2026-02",Carrie Carlson,Matthewstad,Minnesota,carrie_carlson@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63872,2026-02-09,"2026-02",Mariah Reed,Gilbertmouth,TX,mariah_reed@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63982,2026-02-11,"2026-02",Alison Anand,South Benjamin,Indiana,alison_anand@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
63983,2026-02-11,"2026-02",Phillip Kapoor,Lopezton,Nebraska,phillip_kapoor@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64046,2026-02-12,"2026-02",Isaiah Mitchell,North Sheila,Arkansas,isaiah_mitchell@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64048,2026-02-12,"2026-02",Kristi Gill,Watersmouth,Minnesota,kristi_gill@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64044,2026-02-12,"2026-02",Natalie Garcia,North Rachel,Georgia,natalie_garcia@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64224,2026-02-15,"2026-02",Candace Subram,Cisnerosport,New Mexico,candace_subram@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64223,2026-02-15,"2026-02",Carl Yuan,South Chaseburgh,Hawaii,carl_yuan@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64222,2026-02-15,"2026-02",Thomas Harris,Port Sandy,Delaware,thomas_harris@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64370,2026-02-17,"2026-02",Alberto Alvarez,Port Barbaramouth,Michigan,alberto_alvarez@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64375,2026-02-17,"2026-02",Cindy Lopez,Darrylville,Rhode Island,cindy_lopez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64441,2026-02-18,"2026-02",Lucas Jenkins,Port Michaelfort,Alaska,lucas_jenkins@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64447,2026-02-18,"2026-02",Roger Holt,Benjaminfurt,Tennessee,roger_holt@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64717,2026-02-22,"2026-02",Peter Deng,West Stephanie,Idaho,peter_deng@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
64788,2026-02-23,"2026-02",Bradley Carson,South Austin,Alabama,bradley_carson@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
64895,2026-02-25,"2026-02",Andres Shan,Rachelview,Florida,andres_shan@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65084,2026-02-28,"2026-02",Karen Huang,Stevenstown,Kentucky,karen_huang@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65391,2026-03-01,"2026-03",Eugene Zeng,South Kimberly,New Jersey,eugene_zeng@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65387,2026-03-01,"2026-03",Keith Pal,Christinaville,Illinois,keith_pal@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65386,2026-03-01,"2026-03",Xavier Barnes,Malloryberg,Virginia,xavier_barnes@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65439,2026-03-02,"2026-03",Colin Zhao,East Daniel,South Carolina,colin_zhao@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65546,2026-03-04,"2026-03",George Sara,New Nicole,Virginia,george_sara@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65552,2026-03-04,"2026-03",Megan Moore,Port Donaldfort,Arkansas,megan_moore@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65674,2026-03-06,"2026-03",Aaron Jai,East Claire,Ohio,aaron_jai@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65668,2026-03-06,"2026-03",Amy Zeng,Brownville,South Dakota,amy_zeng@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65678,2026-03-06,"2026-03",Christy Jai,Hutchinsonview,North Carolina,christy_jai@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65679,2026-03-06,"2026-03",Tabitha Navarro,Huntview,Illinois,tabitha_navarro@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65738,2026-03-07,"2026-03",Christian Moore,Rogershaven,Illinois,christian_moore@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65790,2026-03-08,"2026-03",Caleb Allen,Herreraburgh,Washington,caleb_allen@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65799,2026-03-08,"2026-03",Cynthia Raman,East Elizabethfort,New Hampshire,cynthia_raman@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65788,2026-03-08,"2026-03",Katherine Roberts,East Kristen,Ohio,katherine_roberts@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
65781,2026-03-08,"2026-03",Marshall Goel,Georgeburgh,North Dakota,marshall_goel@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
65875,2026-03-09,"2026-03",Peter Jai,Katherinestad,North Dakota,peter_jai@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66010,2026-03-11,"2026-03",Anna Bell,Lake James,Delaware,anna_bell@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66011,2026-03-11,"2026-03",Rebekah Lopez,Port Haley,Michigan,rebekah_lopez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66136,2026-03-13,"2026-03",Jaime Hernandez,East Colton,Maryland,jaime_hernandez@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66145,2026-03-13,"2026-03",Morgan Washington,Lake Cynthiaport,North Carolina,morgan_washington@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66193,2026-03-14,"2026-03",Cory Subram,Johnsonport,Vermont,cory_subram@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66258,2026-03-15,"2026-03",Cassie Sharma,Gonzalesburgh,New York,cassie_sharma@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66257,2026-03-15,"2026-03",Tony Rai,West Jillmouth,New Hampshire,tony_rai@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66317,2026-03-16,"2026-03",Barbara Gao,Stephaniemouth,Minnesota,barbara_gao@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66311,2026-03-16,"2026-03",Sarah Flores,Douglasborough,Nebraska,sarah_flores@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66486,2026-03-19,"2026-03",Warren Li,Christinashire,Arkansas,warren_li@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66564,2026-03-20,"2026-03",Ashley Clark,Andreachester,Montana,ashley_clark@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66557,2026-03-20,"2026-03",Mariah Simmons,North Cynthia,Wisconsin,mariah_simmons@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66563,2026-03-20,"2026-03",Robyn Romero,North Abigail,Utah,robyn_romero@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66689,2026-03-22,"2026-03",Jake Lin,Nicoletown,Washington,jake_lin@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66759,2026-03-23,"2026-03",Jonathan Nelson,Garciamouth,Indiana,jonathan_nelson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66745,2026-03-23,"2026-03",Lacey Wang,North Bruceville,Minnesota,lacey_wang@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
66762,2026-03-23,"2026-03",Roberto Sanz,Kristineview,North Dakota,roberto_sanz@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66758,2026-03-23,"2026-03",Zachary Walker,Lake Michael,Montana,zachary_walker@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66824,2026-03-24,"2026-03",Justin Powell,Shannonstad,Kentucky,justin_powell@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66880,2026-03-25,"2026-03",Hailey Jenkins,East Richardstad,New York,hailey_jenkins@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66870,2026-03-25,"2026-03",Tony Shen,Zacharystad,Massachusetts,tony_shen@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
66937,2026-03-26,"2026-03",Richard Wilson,North Aarontown,New Mexico,richard_wilson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67012,2026-03-27,"2026-03",Terrence Deng,Shelleyborough,Utah,terrence_deng@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67073,2026-03-28,"2026-03",Jesse Howard,Riverstown,West Virginia,jesse_howard@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67136,2026-03-29,"2026-03",Ashley Miller,Jadebury,Nebraska,ashley_miller@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67247,2026-03-31,"2026-03",Carl Jai,South Shannonport,TX,carl_jai@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67411,2026-04-01,"2026-04",Colin Liu,Christophermouth,Florida,colin_liu@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67473,2026-04-02,"2026-04",Anne Alonso,Johnchester,Tennessee,anne_alonso@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67472,2026-04-02,"2026-04",Sarah Smith,South Josephton,Wyoming,sarah_smith@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67469,2026-04-02,"2026-04",Stephanie Simmons,East Ryanland,South Dakota,stephanie_simmons@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67566,2026-04-03,"2026-04",Mackenzie Collins,Lake Justinton,Arkansas,mackenzie_collins@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67570,2026-04-03,"2026-04",Max Gutierrez,Wilsonview,Connecticut,max_gutierrez@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67555,2026-04-03,"2026-04",Walter Romero,Dylanchester,Idaho,walter_romero@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67627,2026-04-04,"2026-04",Melvin Chander,Fieldsville,Iowa,melvin_chander@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67827,2026-04-07,"2026-04",Natasha Serrano,West James,Virginia,natasha_serrano@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67832,2026-04-07,"2026-04",Sean Hill,Robertfurt,Missouri,sean_hill@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67901,2026-04-08,"2026-04",Aidan Washington,Christopherchester,Connecticut,aidan_washington@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67898,2026-04-08,"2026-04",Julia Williams,Harpertown,Oklahoma,julia_williams@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67902,2026-04-08,"2026-04",Marvin Moreno,Lake Georgehaven,Missouri,marvin_moreno@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
67957,2026-04-09,"2026-04",Melanie Sanchez,Williamshaven,Massachusetts,melanie_sanchez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
67947,2026-04-09,"2026-04",Morgan Cox,Michelleborough,Wyoming,morgan_cox@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68013,2026-04-10,"2026-04",Edwin Sharma,Snyderville,Illinois,edwin_sharma@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68019,2026-04-10,"2026-04",Kelvin Chen,Port Patrickton,California,kelvin_chen@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68021,2026-04-10,"2026-04",Luke Hughes,East Shelbybury,Louisiana,luke_hughes@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68018,2026-04-10,"2026-04",Natasha Gomez,West Markberg,South Dakota,natasha_gomez@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
68075,2026-04-11,"2026-04",Destiny Cooper,Milesberg,West Virginia,destiny_cooper@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68147,2026-04-12,"2026-04",Jerome Johnsen,East Andre,Alaska,jerome_johnsen@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68146,2026-04-12,"2026-04",Mayra Randall,New Brittanyville,Wisconsin,mayra_randall@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
68465,2026-04-17,"2026-04",Gilbert Zheng,Tinabury,Louisiana,gilbert_zheng@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68449,2026-04-17,"2026-04",Troy Sanchez,West Ashleystad,Tennessee,troy_sanchez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68529,2026-04-18,"2026-04",Hannah Bennett,Gibsonport,Maryland,hannah_bennett@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68674,2026-04-20,"2026-04",Gerald Sai,Lake Amandaside,North Dakota,gerald_sai@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
68672,2026-04-20,"2026-04",Nelson Blanco,North Heidiville,Montana,nelson_blanco@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
68723,2026-04-21,"2026-04",Misty Kumar,West Ericahaven,Alaska,misty_kumar@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68803,2026-04-22,"2026-04",Monique Romero,Pricetown,South Carolina,monique_romero@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68797,2026-04-22,"2026-04",Thomas Thomas,2026-06-23,"2026-06",thomas_thomas@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
68868,2026-04-23,"2026-04",Monique Sanz,Jasonburgh,Michigan,monique_sanz@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69014,2026-04-25,"2026-04",Christian Zhang,Michealstad,Rhode Island,christian_zhang@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69019,2026-04-25,"2026-04",Darren Gonzalez,Port Lisa,Arkansas,darren_gonzalez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69079,2026-04-26,"2026-04",Alexandra Nelson,New Lauriefort,Alabama,alexandra_nelson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69085,2026-04-26,"2026-04",Michael Taylor,Gregoryton,Washington,michael_taylor@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69152,2026-04-27,"2026-04",Darrell Xie,Frankmouth,North Dakota,darrell_xie@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69140,2026-04-27,"2026-04",Patricia Perez,New Laurachester,Indiana,patricia_perez@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69238,2026-04-28,"2026-04",Damien Anand,Mossview,Georgia,damien_anand@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69297,2026-04-29,"2026-04",Fernando Nelson,New Elizabeth,Washington,fernando_nelson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69305,2026-04-29,"2026-04",Orlando Torres,South Ian,Oklahoma,orlando_torres@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69373,2026-04-30,"2026-04",Allison Cooper,Austinburgh,Idaho,allison_cooper@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69640,2026-05-01,"2026-05",Alyssa Morris,New Russellside,Idaho,alyssa_morris@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69647,2026-05-01,"2026-05",Dale Deng,Port Zachary,North Carolina,dale_deng@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69632,2026-05-01,"2026-05",Louis Raje,Port Stephenstad,Rhode Island,louis_raje@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69711,2026-05-02,"2026-05",Virginia Kapoor,North Jessica,Washington,virginia_kapoor@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69789,2026-05-03,"2026-05",Derrick Carlson,Cochranton,Maryland,derrick_carlson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69784,2026-05-03,"2026-05",Rachel Henderson,Lake Barbaraville,Louisiana,rachel_henderson@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69855,2026-05-04,"2026-05",Aidan Coleman,Lake Alicia,California,aidan_coleman@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69862,2026-05-04,"2026-05",Casey Anand,Lake Alfredburgh,California,casey_anand@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69856,2026-05-04,"2026-05",Connor Sharma,Martinshire,Kansas,connor_sharma@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69861,2026-05-04,"2026-05",Gilbert Nara,Ginaton,Florida,gilbert_nara@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69858,2026-05-04,"2026-05",Pamela Sai,Floresfort,Arkansas,pamela_sai@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
69941,2026-05-05,"2026-05",Brent Guo,New Amandafurt,Maryland,brent_guo@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
69933,2026-05-05,"2026-05",Chad Sharma,Port Scott,Arizona,chad_sharma@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70009,2026-05-06,"2026-05",Claudia Li,Jeffreymouth,Alabama,claudia_li@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70012,2026-05-06,"2026-05",Kathleen Diaz,Smithmouth,Georgia,kathleen_diaz@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
70011,2026-05-06,"2026-05",Melissa Cook,Sandovalside,Tennessee,melissa_cook@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70165,2026-05-08,"2026-05",Ronald Perez,Melissamouth,Maine,ronald_perez@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70225,2026-05-09,"2026-05",Jon Yuan,Smithmouth,Idaho,jon_yuan@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70237,2026-05-09,"2026-05",Marcus Jackson,Johnland,Tennessee,marcus_jackson@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70310,2026-05-10,"2026-05",Willie Tang,New Monica,Indiana,willie_tang@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
70375,2026-05-11,"2026-05",Latasha Gill,Lake Michelleland,Vermont,latasha_gill@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70443,2026-05-12,"2026-05",Alexis Simmons,Hartmanville,California,alexis_simmons@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
70442,2026-05-12,"2026-05",Madison Coleman,South Taraview,Vermont,madison_coleman@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
70518,2026-05-13,"2026-05",Calvin Sutton,Port Tyler,Pennsylvania,calvin_sutton@email.com,Retail,1,"Road-750 Black, 52",Bikes,539.99,Active
70511,2026-05-13,"2026-05",Jenna Allen,Randallmouth,Vermont,jenna_allen@email.com,Online,1,"Road-750 Black, 52",Bikes,539.99,Active
